observation.state,action,episode_index,frame_index,timestamp,next.done,index,task_index,data_file
"[ 0.0053953  -0.9296866   1.1558079  -0.01210974 -0.2857801  -0.0137475
  0.17239848  0.00382406 -0.86882967  1.1771406  -0.00673101 -0.30742943
  0.0369455   0.1872531 ]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01380583
  0.18531048  0.00460194 -0.82681566  1.1780972  -0.00460194 -0.31446606
  0.03681554  0.20440753]",17,19,0.38,False,6819,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00542757 -0.9290934   1.1558192  -0.01219014 -0.2857426  -0.01413629
  0.17420772  0.00386018 -0.85474277  1.1786991  -0.0067492  -0.30655715
  0.03683418  0.18925269]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01380583
  0.18531048  0.00306796 -0.8114759   1.1811652  -0.00306796 -0.30986413
  0.03681554  0.20440753]",17,20,0.4,False,6820,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00551217 -0.92862767  1.1558235  -0.0121894  -0.28572902 -0.01379456
  0.1758063   0.00382261 -0.84038746  1.1812661  -0.0064293  -0.30519783
  0.03674583  0.1911248 ]","[ 0.00460194 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01380583
  0.18531048  0.00460194 -0.796136    1.1857672  -0.00460194 -0.30679616
  0.03681554  0.20440753]",17,21,0.42,False,6821,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00546567 -0.9282622   1.155823   -0.01215857 -0.28573114 -0.013764
  0.17725356  0.00385877 -0.8240256   1.1846616  -0.00641367 -0.30311656
  0.03688845  0.19264515]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.7838642   1.1903691  -0.00460194 -0.29912627
  0.03681554  0.20440753]",17,22,0.44,False,6822,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00548878 -0.92797524  1.1558208  -0.01191015 -0.28573945 -0.01526884
  0.17844428  0.00394645 -0.81298083  1.1889346  -0.00670202 -0.29797333
  0.03688154  0.19393355]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.7715924   1.1949711  -0.00460194 -0.29299033
  0.03681554  0.20440753]",17,23,0.46,False,6823,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00556491 -0.92775005  1.155818   -0.01207088 -0.28574952 -0.01565444
  0.17946711  0.00403072 -0.8018578   1.1934001  -0.00706081 -0.292563
  0.03681226  0.1951091 ]","[ 0.00613592 -0.9265244   1.1504856  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.7608545   1.198039   -0.00306796 -0.2807185
  0.03834952  0.20440753]",17,24,0.48,False,6824,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00563842 -0.9275697   1.1553495  -0.01222938 -0.28557485 -0.0153325
  0.18040718  0.00410606 -0.79104286  1.1974599  -0.00683913 -0.28484088
  0.03815927  0.19618307]","[ 0.00613592 -0.9265244   1.1504856  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.75165063  1.201107   -0.00460194 -0.2638447
  0.0398835   0.20440753]",17,25,0.5,False,6825,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00570329 -0.92743057  1.1547887  -0.01216168 -0.28562164 -0.01532033
  0.18123212  0.00417016 -0.78216696  1.2010078  -0.00675161 -0.2735015
  0.04017955  0.19704399]","[ 0.00613592 -0.9249904   1.1504856  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00306796 -0.7439807   1.199573   -0.00306796 -0.23776703
  0.0398835   0.20440753]",17,26,0.52,False,6826,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00575965 -0.9271212   1.154447   -0.0120815  -0.28581476 -0.01536418
  0.18193124  0.00409971 -0.77446437  1.2027692  -0.00639476 -0.25660583
  0.04017034  0.19786696]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00306796 -0.73784477  1.1965051  -0.00306796 -0.20248547
  0.0398835   0.20440753]",17,27,0.54,False,6827,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00580857 -0.9269759   1.1547749  -0.01200013 -0.2860484  -0.01535763
  0.18253194  0.00397426 -0.7671865   1.2021941  -0.00606036 -0.23274885
  0.03980279  0.19852883]","[ 0.00613592 -0.9265244   1.1504856  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.7301749   1.1903691  -0.00460194 -0.16566993
  0.03834952  0.20440753]",17,28,0.56,False,6828,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00585105 -0.92694825  1.1548291  -0.01207239 -0.28581777 -0.01533629
  0.18306078  0.00398386 -0.75995636  1.1991413  -0.00637117 -0.20289294
  0.03853063  0.19899668]","[ 0.00613592 -0.9265244   1.1504856  -0.00920388 -0.2945243  -0.01533981
  0.18531048  0.00460194 -0.7271069   1.1842332  -0.00460194 -0.11965051
  0.03834952  0.20440753]",17,29,0.58,False,6829,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00588818 -0.92693937  1.1545994  -0.01212123 -0.285694   -0.01536211
  0.18353051  0.00405593 -0.75326234  1.19424    -0.00714758 -0.16704601
  0.03806924  0.19948222]","[ 0.00613592 -0.9265244   1.1520196  -0.0076699  -0.2945243  -0.01533981
  0.18531048  0.00306796 -0.72403896  1.1765633  -0.00460194 -0.07056312
  0.03681554  0.20440753]",17,30,0.6,False,6830,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00592128 -0.92693996  1.1548822  -0.01146229 -0.28591645 -0.01544255
  0.1839716   0.00399952 -0.7472946   1.18798    -0.00737446 -0.12556805
  0.03687232  0.20002447]","[ 0.00613592 -0.9265244   1.1520196  -0.00920388 -0.29299033 -0.01533981
  0.18531048  0.00153398 -0.722505    1.1658255  -0.00460194 -0.01840777
  0.03528156  0.20440753]",17,31,0.62,False,6831,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00594847 -0.9269404   1.1553322  -0.01136239 -0.28552282 -0.01525331
  0.18426752  0.00375999 -0.74213696  1.1799248  -0.00743523 -0.07919151
  0.0351064   0.20049505]","[ 0.00460194 -0.9265244   1.1520196  -0.00920388 -0.29299033 -0.01533981
  0.18531048 -0.00306796 -0.720971    1.1550876  -0.00460194  0.03067962
  0.03528156  0.20522721]",17,32,0.64,False,6832,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00584558 -0.92693716  1.15563    -0.01180847 -0.2849092  -0.01530548
  0.18458992  0.00309891 -0.73773146  1.1704015  -0.0076438  -0.03079267
  0.03495901  0.20105919]","[ 0.00613592 -0.9265244   1.1550876  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.00613592 -0.720971    1.1443497  -0.00460194  0.08130098
  0.03528156  0.20440753]",17,33,0.66,False,6833,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00581945 -0.92693925  1.1567194  -0.0119532  -0.285282   -0.01541459
  0.18482256  0.00206918 -0.73414296  1.160079   -0.00748432  0.01835389
  0.03530456  0.20149964]","[ 0.00613592 -0.9265244   1.1550876  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.00920388 -0.722505    1.1336118  -0.00460194  0.12732041
  0.03528156  0.20522721]",17,34,0.68,False,6834,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 5.8529414e-03 -9.2693740e-01  1.1578857e+00 -1.2068471e-02
 -2.8550744e-01 -1.5355852e-02  1.8503794e-01  7.6705549e-04
 -7.3150837e-01  1.1494632e+00 -7.1943053e-03  6.6762336e-02
  3.5322580e-02  2.0187354e-01]","[ 0.00613592 -0.9265244   1.1566216  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01227185 -0.72403896  1.122874   -0.00460194  0.16566993
  0.03528156  0.20522721]",17,35,0.7,False,6835,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 5.8889510e-03 -9.2693591e-01  1.1590170e+00 -1.2102058e-02
 -2.8566080e-01 -1.5350991e-02  1.8524450e-01 -7.6581410e-04
 -7.2974461e-01  1.1387997e+00 -7.0476653e-03  1.1191579e-01
  3.5280116e-02  2.0220035e-01]","[ 0.00613592 -0.9265244   1.1581556  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01533981 -0.7271069   1.1152041  -0.00460194  0.20248547
  0.03374758  0.20687255]",17,36,0.72,False,6836,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00592104 -0.9269359   1.1603199  -0.01208633 -0.28579372 -0.01535839
  0.18542296 -0.00249905 -0.72889674  1.129032   -0.00676867  0.15303648
  0.03384248  0.20261982]","[ 0.00613592 -0.9265244   1.1581556  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.7301749   1.1090682  -0.00460194  0.23009713
  0.03374758  0.2101864 ]",17,37,0.74,False,6837,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00594899 -0.92693233  1.1612911  -0.01212426 -0.2856702  -0.01534924
  0.18558167 -0.00427827 -0.72887594  1.1208622  -0.00688123  0.18906151
  0.03346425  0.20328565]","[ 0.00613592 -0.9265244   1.1596895  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.7332428   1.1044662  -0.00613592  0.25003886
  0.03374758  0.21606128]",17,38,0.76,False,6838,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00597339 -0.92693144  1.1622387  -0.01210787 -0.28571147 -0.01536034
  0.1857204  -0.00590695 -0.7295173   1.1143947  -0.00758037  0.21882196
  0.03387099  0.20443249]","[ 0.00613592 -0.9249904   1.1612235  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.7347768   1.1013982  -0.0076699   0.26077673
  0.03374758  0.22375672]",17,39,0.78,False,6839,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.0059946  -0.92673016  1.1634312  -0.01207071 -0.2858751  -0.01535495
  0.18583263 -0.00733336 -0.7304768   1.1095687  -0.00883313  0.24119373
  0.03388036  0.2063042 ]","[ 0.00613592 -0.9249904   1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.73784477  1.0998642  -0.00920388  0.26537868
  0.03374758  0.2333815 ]",17,40,0.8,False,6840,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00601298 -0.92646325  1.1648246  -0.01205108 -0.28593716 -0.01534948
  0.18592896 -0.00857529 -0.73178214  1.1063073  -0.01042033  0.2561724
  0.03376475  0.20907404]","[ 0.00613592 -0.9249904   1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.73937875  1.0998642  -0.00920388  0.26537868
  0.03374758  0.24781851]",17,41,0.82,False,6841,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00602894 -0.92623365  1.1658565  -0.01210657 -0.28572413 -0.01534774
  0.18602012 -0.00965626 -0.7332513   1.104552   -0.01145338  0.2646164
  0.03367704  0.21306936]","[ 0.00613592 -0.92345643  1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.74091274  1.1013982  -0.00920388  0.26537868
  0.03528156  0.26564687]",17,42,0.84,False,6842,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00604295 -0.9258466   1.1663593  -0.01215957 -0.28556582 -0.01535937
  0.18610595 -0.01059618 -0.73475593  1.1042734  -0.01188759  0.2686648
  0.03513576  0.21867734]","[ 0.00460194 -0.9219225   1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.73937875  1.1029322  -0.00920388  0.26537868
  0.03681554  0.28824377]",17,43,0.86,False,6843,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00592833 -0.9252317   1.1665344  -0.01222307 -0.2855611  -0.01536061
  0.18622525 -0.01141376 -0.73586524  1.1050209  -0.01182268  0.27051836
  0.03703564  0.22624385]","[ 0.00613592 -0.9203885   1.1642915  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.73937875  1.1044662  -0.00920388  0.26537868
  0.03681554  0.31409627]",17,44,0.88,False,6844,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00589145 -0.9244264   1.1670328  -0.0120746  -0.2858218  -0.01537103
  0.18624854 -0.01212512 -0.7366445   1.106295   -0.01150661  0.2714681
  0.03714177  0.23600495]","[ 0.00613592 -0.91885453  1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.7347768   1.1060002  -0.00920388  0.26691267
  0.03681554  0.3469379 ]",17,45,0.9,False,6845,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00591544 -0.9234593   1.1671144  -0.01207342 -0.28568295 -0.01533255
  0.18627451 -0.01274303 -0.7366341   1.1077474  -0.01151242  0.27235
  0.03677804  0.24842273]","[ 0.00613592 -0.91578656  1.1627575  -0.00920388 -0.2945243  -0.01533981
  0.18531048 -0.01687379 -0.7317089   1.1075342  -0.00920388  0.26691267
  0.03834952  0.3842094 ]",17,46,0.92,False,6846,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00594327 -0.9221673   1.1668665  -0.01209751 -0.2856787  -0.01535445
  0.1863157  -0.01328008 -0.7358899   1.1092806  -0.0117989   0.27310702
  0.03821497  0.26379108]","[ 0.00613592 -0.91578656  1.1627575  -0.0076699  -0.2945243  -0.01380583
  0.18531048 -0.01687379 -0.7286409   1.1075342  -0.00920388  0.26691267
  0.03834952  0.43283427]",17,47,0.94,False,6847,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00596899 -0.92091876  1.1666759  -0.01163729 -0.2857231  -0.01400758
  0.18638887 -0.01374826 -0.73463005  1.1103724  -0.01171016  0.27377647
  0.03868521  0.28282747]","[ 0.00613592 -0.9142526   1.1642915  -0.00920388 -0.2945243  -0.01380583
  0.18531048 -0.01687379 -0.72557294  1.1075342  -0.01073787  0.26691267
  0.03834952  0.49059865]",17,48,0.96,False,6848,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00599028 -0.9197056   1.1670431  -0.01129506 -0.28596467 -0.01342965
  0.18638186 -0.01415467 -0.73297775  1.1108985  -0.01226432  0.2741899
  0.0384273   0.30640993]","[ 0.00613592 -0.9127186   1.1627575  -0.00920388 -0.2945243  -0.01380583
  0.18531048 -0.01687379 -0.720971    1.1075342  -0.00920388  0.26691267
  0.03834952  0.55726296]",17,49,0.98,False,6849,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00600854 -0.9184303   1.1670948  -0.01162164 -0.28577885 -0.01377255
  0.18636332 -0.01450892 -0.73081845  1.1110743  -0.01238286  0.2742957
  0.03821766  0.33499914]","[ 0.00613592 -0.9111846   1.1627575  -0.00920388 -0.2945243  -0.01227185
  0.18531048 -0.01687379 -0.717903    1.1075342  -0.00920388  0.26537868
  0.03834952  0.6599822 ]",17,50,1.0,False,6850,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00602507 -0.9171005   1.1668574  -0.01217027 -0.2856828  -0.01247879
  0.18637466 -0.01481695 -0.72835445  1.1111169  -0.01201261  0.2738507
  0.03832907  0.37133682]","[ 0.00613592 -0.9111846   1.1642915  -0.0076699  -0.2945243  -0.01227185
  0.18531048 -0.01687379 -0.71330106  1.1090682  -0.00920388  0.2638447
  0.03834952  0.7473299 ]",17,51,1.02,False,6851,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00604081 -0.91593474  1.1671431  -0.01148026 -0.28587443 -0.01208912
  0.1864586  -0.0150847  -0.72554505  1.1115735  -0.01166018  0.2726606
  0.03840712  0.4148549 ]","[ 0.00613592 -0.9111846   1.1627575  -0.00920388 -0.2945243  -0.01227185
  0.18531048 -0.01687379 -0.70869917  1.1121361  -0.00920388  0.2623107
  0.0398835   0.8346065 ]",17,52,1.04,False,6852,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00605236 -0.9149957   1.1671438  -0.01133596 -0.28566912 -0.01218776
  0.18642087 -0.01531711 -0.7223697   1.113041   -0.01162286  0.2710038
  0.03980739  0.46417084]","[ 0.00613592 -0.9096506   1.1627575  -0.00920388 -0.2945243  -0.01227185
  0.18531048 -0.01687379 -0.69949526  1.1167381  -0.00920388  0.25924277
  0.0398835   0.9479169 ]",17,53,1.06,False,6853,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00606273 -0.9140529   1.1668752  -0.01174449 -0.2856143  -0.01229086
  0.1863971  -0.0155201  -0.718282    1.1158617  -0.01139216  0.26871517
  0.04021145  0.5204812 ]","[ 0.00613592 -0.9096506   1.1627575  -0.00920388 -0.2960583  -0.01227185
  0.18531048 -0.01687379 -0.6933593   1.119806   -0.00920388  0.25310683
  0.03834952  1.0178554 ]",17,54,1.08,False,6854,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00607233 -0.9132041   1.1666874  -0.01203632 -0.28608602 -0.0123224
  0.1864104  -0.01569671 -0.7135449   1.1192945  -0.01123368  0.26555607
  0.03848168  0.57693905]","[ 0.00613592 -0.9096506   1.1612235  -0.00920388 -0.29759228 -0.01227185
  0.18531048 -0.01687379 -0.68568945  1.1259419  -0.00920388  0.24543694
  0.03681554  1.0668044 ]",17,55,1.1,False,6855,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00608077 -0.9125187   1.1661315  -0.01217594 -0.28686488 -0.0122977
  0.18643522 -0.01584988 -0.70827425  1.1236304  -0.01136269  0.26049438
  0.03657532  0.6279086 ]","[ 0.00613592 -0.9111846   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.01687379 -0.67648554  1.1320778  -0.00920388  0.23776703
  0.03681554  1.0750324 ]",17,56,1.12,False,6856,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00608807 -0.91218376  1.1655428  -0.01214129 -0.28811902 -0.01229457
  0.18645473 -0.01598267 -0.70229673  1.1289122  -0.01168638  0.2541003
  0.03652103  0.67251575]","[ 0.00613592 -0.9096506   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.01687379 -0.6642137   1.1397477  -0.00920388  0.22089323
  0.03681554  1.0688596 ]",17,57,1.14,False,6857,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00609434 -0.9118308   1.1651771  -0.01206884 -0.28930262 -0.01228376
  0.18645485 -0.01609888 -0.6952335   1.1352592  -0.01166483  0.24440335
  0.03689137  0.71132183]","[ 0.00613592 -0.9096506   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.01687379 -0.6550098   1.1443497  -0.00920388  0.2086214
  0.03681554  1.0626973 ]",17,58,1.16,False,6858,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00609973 -0.9114613   1.165012   -0.01202974 -0.28998628 -0.01227898
  0.18644924 -0.01619962 -0.68584794  1.1413889  -0.01162233  0.23301926
  0.03688502  0.74509907]","[ 0.00613592 -0.9096506   1.1612235  -0.0076699  -0.29912627 -0.01227185
  0.18531048 -0.01687379 -0.64580595  1.1520196  -0.00920388  0.19634955
  0.03681554  1.0585952 ]",17,59,1.18,False,6859,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00610517 -0.9111567   1.1649661  -0.0114309  -0.29027882 -0.0123573
  0.18648675 -0.01628748 -0.67625093  1.1477538  -0.01154604  0.22094782
  0.03680186  0.7744912 ]","[ 0.00613592 -0.9111846   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.01840777 -0.63506806  1.1566216  -0.00920388  0.18867964
  0.03834952  1.0565462 ]",17,60,1.2,False,6860,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00610837 -0.9111173   1.1649742  -0.01135088 -0.2903261  -0.01219471
  0.18644097 -0.01649032 -0.66508466  1.1537138  -0.01173888  0.21006626
  0.03821703  0.8001288 ]","[ 0.00613592 -0.9096506   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.02300971 -0.6258642   1.1627575  -0.00920388  0.18254372
  0.03834952  1.0565462 ]",17,61,1.22,False,6861,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00611152 -0.91099155  1.1649804  -0.01172331 -0.29038    -0.01224222
  0.1864134  -0.01711399 -0.65593314  1.1595335  -0.01142245  0.20127048
  0.03862336  0.8225088 ]","[ 0.00613592 -0.9096506   1.1627575  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.02607767 -0.6181943   1.1673595  -0.00920388  0.17794177
  0.03834952  1.0565462 ]",17,62,1.24,False,6862,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00611479 -0.91080296  1.1654525  -0.01197012 -0.2905796  -0.01232746
  0.18641515 -0.01810952 -0.6482509   1.1649743  -0.01131795  0.19429386
  0.03835364  0.84197646]","[ 0.00613592 -0.9096506   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.03067962 -0.61052436  1.1719613  -0.00920388  0.17333983
  0.03834952  1.0565462 ]",17,63,1.26,False,6863,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00611767 -0.91063535  1.1655513  -0.01215158 -0.29034546 -0.0122974
  0.18643108 -0.01950836 -0.64079934  1.1699444  -0.01142149  0.18840674
  0.03828107  0.8589269 ]","[ 0.00613592 -0.9111846   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.03681554 -0.6028545   1.1765633  -0.00920388  0.16873789
  0.03834952  1.0565462 ]",17,64,1.28,False,6864,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[ 0.00612021 -0.91070443  1.1653363  -0.01217103 -0.2901854  -0.01229381
  0.18645231 -0.02144388 -0.63327885  1.1746535  -0.01145951  0.1830845
  0.03830331  0.87371033]","[ 0.00460194 -0.9096506   1.1612235  -0.00920388 -0.29912627 -0.01227185
  0.18531048 -0.0398835  -0.59671855  1.1811652  -0.00920388  0.16413595
  0.03834952  1.0565462 ]",17,65,1.3,False,6865,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
