selection_rank,index,episode_index,frame_index,timestamp,task_index,coreset_score,action_delta,state_delta,vision_delta,rarity
1823,18425,46,25,0.5,0,0.082039975,0.020542957,0.01336176,0.028673528,0.42894077
1824,18430,46,30,0.6,0,0.068904266,0.021674909,0.0159191,0.051083248,0.29711643
1825,18434,46,34,0.68,0,0.034918636,0.015512891,0.01707525,0.016128117,0.1412552
1826,18450,46,50,1.0,0,0.0305928,0.022482697,0.006756754,0.010121019,0.12336274
1827,18454,46,54,1.08,0,0.04576903,0.039163254,0.013994744,0.020482928,0.15628313
1828,18458,46,58,1.16,0,0.05506564,0.039329924,0.025329031,0.018263508,0.20268019
1829,18462,46,62,1.24,0,0.06834562,0.013618098,0.021009335,0.02853677,0.34128505
1830,18466,46,66,1.32,0,0.057817925,0.00898689,0.014343424,0.018744959,0.3093361
1831,18470,46,70,1.4,0,0.040229283,0.005678304,0.007810295,0.032299735,0.18809578
1832,18488,46,88,1.76,0,0.03892179,0.006300925,0.0052462253,0.021453738,0.2002765
1833,18542,46,142,2.84,0,0.046045847,0.028863933,0.028892513,0.02411144,0.15128319
1834,18546,46,146,2.92,0,0.037756193,0.010795711,0.019524124,0.022004062,0.15730432
1835,18550,46,150,3.0,0,0.031793717,0.0052156555,0.0036319667,0.014869293,0.16895281
1836,18554,46,154,3.08,0,0.045057137,0.008587779,0.006103437,0.023451053,0.23108527
1837,18558,46,158,3.16,0,0.0687215,0.011212561,0.009287952,0.040014815,0.34980938
1838,18563,46,163,3.26,0,0.09441866,0.015599872,0.02215529,0.033871617,0.4996798
1839,18569,46,169,3.38,0,0.1400983,0.026204765,0.029881852,0.11238308,0.635736
1840,18576,46,176,3.52,0,0.11963858,0.031140767,0.019908654,0.04745012,0.61266404
1841,18580,46,180,3.6,0,0.07984751,0.023931807,0.02377957,0.028253041,0.38975477
1842,18586,46,186,3.72,0,0.07224468,0.03541573,0.022323223,0.031548396,0.30920845
1843,18590,46,190,3.8,0,0.09864744,0.013825915,0.020616118,0.07033371,0.47380605
1844,18596,46,196,3.92,0,0.06245973,0.0066968785,0.0091407625,0.036135525,0.32531166
1845,18600,46,200,4.0,0,0.051836886,0.004999741,0.013058411,0.029079515,0.2636833
1846,18606,46,206,4.12,0,0.053436216,0.00477407,0.02919303,0.022652918,0.25869203
1847,18610,46,210,4.2,0,0.059304535,0.0035353266,0.020803705,0.03140241,0.3001043
1848,18614,46,214,4.28,0,0.051064666,0.006965945,0.013414269,0.017784363,0.2721795
1849,18618,46,218,4.36,0,0.070575476,0.005144663,0.011119799,0.037215743,0.3779397
1850,18624,46,224,4.48,0,0.05837684,0.012514002,0.0075555407,0.030096132,0.2972268
1851,18629,46,229,4.58,0,0.056645557,0.017041417,0.014812128,0.014368729,0.289239
1852,18636,46,236,4.72,0,0.042381577,0.006063053,0.0060460176,0.014365104,0.23437817
1853,18641,46,241,4.82,0,0.056505196,0.003320884,0.005080602,0.02359374,0.321162
1854,18646,46,246,4.92,0,0.045139637,0.0032082787,0.004457736,0.021925304,0.24947318
1855,18650,46,250,5.0,0,0.050286558,0.003320874,0.0046117995,0.02923176,0.27108908
1856,18654,46,254,5.08,0,0.032467775,0.0032082787,0.0042267046,0.02410518,0.16174605
1857,18738,46,338,6.76,0,0.033762902,0.049892906,0.012710308,0.008848353,0.07273813
1858,18748,46,348,6.96,0,0.029666029,0.01816895,0.012005281,0.016416132,0.108010285
1859,18752,46,352,7.04,0,0.06263432,0.038096108,0.028251974,0.02449568,0.24075845
1860,18756,46,356,7.12,0,0.115878515,0.031317342,0.02973175,0.15450923,0.3923813
1861,18761,46,361,7.22,0,0.09841171,0.038403627,0.042452108,0.038802125,0.4310459
1862,18765,46,365,7.3,0,0.10131249,0.05343445,0.040823873,0.023262559,0.44392544
1863,18769,46,369,7.38,0,0.13257985,0.02315965,0.035569552,0.030213777,0.72018754
1864,18773,46,373,7.46,0,0.08471165,0.012851896,0.012703743,0.017411,0.48456532
1865,18778,46,378,7.56,0,0.0823183,0.0123959435,0.010498148,0.041449614,0.43328515
1866,18782,46,382,7.64,0,0.09733373,0.010777942,0.014228192,0.05439409,0.5093725
1867,18786,46,386,7.72,0,0.08145954,0.010675121,0.013589401,0.046568613,0.4178916
1868,18790,46,390,7.8,0,0.06884954,0.0099256635,0.009737454,0.038276847,0.3558132
1869,18795,46,395,7.9,0,0.08628546,0.009509529,0.013492552,0.027478633,0.4847622
1870,18800,47,0,0.0,0,0.45575064,0.4636303,0.58665717,0.464715,0.2042466
1871,18820,47,20,0.4,0,0.061001923,0.010640623,0.011454135,0.04977829,0.27979732
1872,18825,47,25,0.5,0,0.075224444,0.011756708,0.010262255,0.047866654,0.37718245
1873,18829,47,29,0.58,0,0.06656233,0.011693998,0.008558283,0.029580079,0.35289893
1874,18834,47,34,0.68,0,0.076745585,0.009247525,0.0077096527,0.047796134,0.39755002
1875,18839,47,39,0.78,0,0.07254952,0.009896277,0.00991881,0.032422323,0.3900036
1876,18844,47,44,0.88,0,0.0768777,0.013763286,0.008473014,0.042550262,0.39536485
1877,18848,47,48,0.96,0,0.06411675,0.019146876,0.009556115,0.029649941,0.31742555
1878,18854,47,54,1.08,0,0.059686393,0.03685661,0.015738292,0.017824566,0.25597245
1879,18858,47,58,1.16,0,0.068824075,0.033433717,0.022279397,0.03211849,0.290152
1880,18864,47,64,1.28,0,0.04374841,0.006973461,0.014527656,0.02480083,0.20983717
1881,18868,47,68,1.36,0,0.03686146,0.00675155,0.009461762,0.017646287,0.18480937
1882,18872,47,72,1.44,0,0.044787705,0.0067515434,0.006876131,0.03230929,0.21752205
1883,18876,47,76,1.52,0,0.038626373,0.0073151058,0.0056196847,0.026046801,0.18766308
1884,18880,47,80,1.6,0,0.0418715,0.0062294677,0.0059197336,0.026507821,0.21056196
1885,18884,47,84,1.68,0,0.03382023,0.0036378386,0.0043279496,0.028091898,0.16294682
1886,18949,47,149,2.98,0,0.034445636,0.03978467,0.012348879,0.0028831046,0.11142001
1887,18977,47,177,3.54,0,0.02985077,0.060747374,0.012598266,6.590707e-07,0.036263052
1888,19050,47,250,5.0,0,0.034047652,0.05221224,0.016631402,0.010321046,0.060235046
1889,19066,47,266,5.32,0,0.08743492,0.01938283,0.014869065,0.08616591,0.36928123
1890,19072,47,272,5.44,0,0.07375493,0.01719174,0.009791589,0.034136236,0.3783724
1891,19077,47,277,5.54,0,0.08117534,0.019134693,0.024156658,0.023758508,0.4166627
1892,19081,47,281,5.62,0,0.11959905,0.017148921,0.018900849,0.02982097,0.6761098
1893,19085,47,285,5.7,0,0.10776074,0.031434495,0.019566199,0.0379829,0.5491426
1894,19092,47,292,5.84,0,0.092986606,0.024643183,0.022465795,0.0548416,0.43356425
1895,19096,47,296,5.92,0,0.07855085,0.028618675,0.027813185,0.028152533,0.36361924
1896,19100,47,300,6.0,0,0.08437243,0.029618751,0.02204315,0.052986644,0.3683228
1897,19107,47,307,6.14,0,0.06181851,0.004021786,0.023564117,0.016156457,0.33653826
1898,19111,47,311,6.22,0,0.048516847,0.0029702887,0.027363766,0.01552375,0.24503577
1899,19116,47,316,6.32,0,0.057575013,0.00284382,0.018283527,0.03361425,0.29070154
1900,19120,47,320,6.4,0,0.07528308,0.004455401,0.013973671,0.05950551,0.36902595
1901,19127,47,327,6.54,0,0.064524844,0.004372147,0.006039856,0.030372282,0.35927704
1902,19132,47,332,6.64,0,0.040185973,0.0033208795,0.0043512895,0.018461227,0.22213688
1903,19136,47,336,6.72,0,0.036791444,0.0036378165,0.0037411067,0.015591634,0.20456679
1904,19170,47,370,7.4,0,0.036599223,0.0038346204,0.0038708556,0.0245662,0.18765226
1905,19174,47,374,7.48,0,0.031423934,0.0027114903,0.003853447,0.017124962,0.16820206
1906,19200,48,0,0.0,0,0.830003,0.83181083,0.98113304,0.883854,0.48414993
1907,19204,48,4,0.08,0,0.05638487,0.0019173112,0.012758051,0.048439387,0.26942965
1908,19214,48,14,0.28,0,0.03297121,0.008744259,0.0058726273,0.017065316,0.1611749
1909,19218,48,18,0.36,0,0.07735289,0.011567602,0.009303369,0.033731565,0.41696993
1910,19222,48,22,0.44,0,0.061672308,0.011277934,0.009004338,0.031876612,0.3166986
1911,19229,48,29,0.58,0,0.05810902,0.00762608,0.008231895,0.011463216,0.33677408
1912,19236,48,36,0.72,0,0.04651119,0.008693844,0.0066791223,0.02794855,0.23207617
1913,19242,48,42,0.84,0,0.034120634,0.008922871,0.0061334255,0.017003363,0.16808955
1914,19248,48,48,0.96,0,0.039582975,0.019213792,0.007524713,0.033322282,0.15097597
1915,19253,48,53,1.06,0,0.029921599,0.032957125,0.013853241,0.00040532846,0.09881309
1916,19258,48,58,1.16,0,0.039216187,0.029856967,0.022853762,0.015111831,0.12849899
1917,19262,48,62,1.24,0,0.04449834,0.009880656,0.016294776,0.022016585,0.20974846
1918,19266,48,66,1.32,0,0.06289248,0.009813913,0.011996798,0.041152373,0.30780214
1919,19270,48,70,1.4,0,0.0660597,0.010395977,0.010820548,0.044549223,0.32385775
1920,19274,48,74,1.48,0,0.047250327,0.009033749,0.010518446,0.031078806,0.22459467
1921,19278,48,78,1.56,0,0.039867334,0.007524062,0.007180052,0.020640776,0.20185804
1922,19282,48,82,1.64,0,0.036835916,0.0062423036,0.0054321773,0.018237803,0.19155744
1923,19300,48,100,2.0,0,0.034733333,0.002843827,0.0041499236,0.020426577,0.1839591
1924,19316,48,116,2.32,0,0.042344347,0.007997723,0.0062865517,0.030005509,0.20314752
1925,19320,48,120,2.4,0,0.033646464,0.008179519,0.011119856,0.02252341,0.14915211
1926,19324,48,124,2.48,0,0.030733064,0.0044554328,0.0047514816,0.019845277,0.15349649
1927,19328,48,128,2.56,0,0.029273704,0.0060630515,0.0027312501,0.017165495,0.14784966
1928,19342,48,142,2.84,0,0.04244767,0.0068057626,0.0030977163,0.036299307,0.20144264
1929,19346,48,146,2.92,0,0.039086737,0.005751921,0.0043063387,0.020589696,0.20566371
1930,19360,48,160,3.2,0,0.03203256,0.0054229647,0.004379009,0.026058994,0.15016681
1931,19396,48,196,3.92,0,0.056919053,0.00771702,0.00929094,0.03324748,0.29055658
1932,19400,48,200,4.0,0,0.07388106,0.01759332,0.01000198,0.040950697,0.36656815
1933,19404,48,204,4.08,0,0.10496231,0.015386319,0.0144337285,0.04462073,0.5654232
1934,19408,48,208,4.16,0,0.12929633,0.020327076,0.017654546,0.07770278,0.65561676
1935,19412,48,212,4.24,0,0.16669908,0.027585259,0.026761495,0.07894974,0.87077624
1936,19416,48,216,4.32,0,0.11874379,0.016692676,0.020926114,0.0600186,0.6177678
1937,19420,48,220,4.4,0,0.12434485,0.025130637,0.017144911,0.044190027,0.66810256
1938,19425,48,225,4.5,0,0.0904294,0.019814257,0.020692337,0.028056638,0.4753811
1939,19430,48,230,4.6,0,0.057114877,0.0136115365,0.01190538,0.03149666,0.27666885
1940,19436,48,236,4.72,0,0.05041752,0.010606021,0.019287588,0.018526476,0.24834597
1941,19440,48,240,4.8,0,0.074453235,0.019344851,0.028652638,0.025837546,0.3603999
1942,19444,48,244,4.88,0,0.07111663,0.0063589676,0.023341792,0.039247,0.35495862
1943,19450,48,250,5.0,0,0.066231236,0.0081344405,0.011809229,0.041468725,0.3337646
1944,19454,48,254,5.08,0,0.067005925,0.008786209,0.010169537,0.032051265,0.35583702
1945,19458,48,258,5.16,0,0.057819784,0.00722498,0.008187051,0.032351144,0.30104327
1946,19464,48,264,5.28,0,0.054295562,0.0056226654,0.0045862813,0.023501141,0.3020385
1947,19469,48,269,5.38,0,0.036503423,0.0036378342,0.0035388402,0.005830139,0.21925288
1948,19474,48,274,5.48,0,0.03131476,0.0033208826,0.003539469,0.024155928,0.15485735
1949,19556,48,356,7.12,0,0.049304426,0.03276297,0.018469386,0.02885642,0.17337291
1950,19560,48,360,7.2,0,0.09033163,0.0289126,0.032674424,0.0605798,0.37932438
1951,19565,48,365,7.3,0,0.09442992,0.045635078,0.02929376,0.0383154,0.41036898
1952,19569,48,369,7.38,0,0.08522844,0.03382296,0.040682714,0.033768803,0.3651835
1953,19574,48,374,7.48,0,0.0676526,0.011439766,0.008205304,0.05153603,0.32475564
1954,19581,48,381,7.62,0,0.07378868,0.014398969,0.00964784,0.02977154,0.39262795
1955,19586,48,386,7.72,0,0.06376937,0.0078117005,0.008506259,0.03972087,0.32652324
1956,19590,48,390,7.8,0,0.05640284,0.0055568884,0.006644031,0.02735275,0.30639154
1957,19595,48,395,7.9,0,0.05042081,0.0025723455,0.006193706,0.01310562,0.29797104
1958,19600,49,0,0.0,0,0.52510744,0.5469024,0.6487524,0.54444605,0.23594674
1959,19622,49,22,0.44,0,0.056900844,0.012156398,0.012622634,0.037461907,0.26749977
1960,19628,49,28,0.56,0,0.060424443,0.0150236795,0.015271727,0.037356123,0.28006127
1961,19632,49,32,0.64,0,0.077185124,0.0128448075,0.009670481,0.059144672,0.36990434
1962,19638,49,38,0.76,0,0.06566475,0.014799037,0.012661563,0.038454797,0.31804
1963,19642,49,42,0.84,0,0.05557572,0.019469598,0.009487101,0.025910044,0.2660805
1964,19646,49,46,0.92,0,0.073336,0.040068474,0.012948268,0.04405426,0.30040935
1965,19650,49,50,1.0,0,0.07669084,0.055713415,0.018255062,0.020286525,0.3170383
1966,19654,49,54,1.08,0,0.09352473,0.030906934,0.0264974,0.056241136,0.41348445
1967,19660,49,60,1.2,0,0.049264506,0.008488292,0.013374996,0.03197086,0.2330476
1968,19664,49,64,1.28,0,0.041476518,0.0072756778,0.009312646,0.018078968,0.21388082
1969,19668,49,68,1.36,0,0.048861176,0.007851139,0.0077407267,0.042668235,0.22340688
1970,19672,49,72,1.44,0,0.03054487,0.0078041786,0.0060256887,0.015888546,0.14889897
1971,19676,49,76,1.52,0,0.03115023,0.005878344,0.0057414556,0.02290007,0.14621618
1972,19714,49,114,2.28,0,0.029631674,0.0039143176,0.0019402977,0.02214082,0.14827588
1973,19792,49,192,3.84,0,0.061429992,0.012455125,0.0071475594,0.029236374,0.31983143
1974,19796,49,196,3.92,0,0.07209328,0.0132280355,0.016197672,0.038322322,0.35888976
1975,19800,49,200,4.0,0,0.09795107,0.023450796,0.023485055,0.075070456,0.43402943
1976,19805,49,205,4.1,0,0.11876911,0.030844234,0.022433246,0.023441166,0.6433668
1977,19809,49,209,4.18,0,0.07657701,0.020636996,0.022594057,0.018766377,0.3934263
1978,19814,49,214,4.28,0,0.060427595,0.021708794,0.01473273,0.019634373,0.29491827
1979,19818,49,218,4.36,0,0.063210085,0.014526059,0.016082538,0.02358781,0.32138917
1980,19822,49,222,4.44,0,0.073922895,0.022115948,0.014440444,0.028873226,0.36902595
1981,19827,49,227,4.54,0,0.06690827,0.013172338,0.016884096,0.016897254,0.3590174
1982,19834,49,234,4.68,0,0.059166953,0.006751528,0.021041755,0.027988425,0.29697582
1983,19838,49,238,4.76,0,0.0665982,0.0063009067,0.026539134,0.025024254,0.3433469
1984,19842,49,242,4.84,0,0.07977428,0.0055568684,0.017847551,0.044264175,0.41534296
1985,19848,49,248,4.96,0,0.059233747,0.0048504556,0.010651424,0.033199366,0.31048927
1986,19852,49,252,5.04,0,0.05249711,0.0044554267,0.008507705,0.04104956,0.2569893
1987,19858,49,258,5.16,0,0.063216224,0.0044554267,0.0041978955,0.06550569,0.29487285
1988,19930,49,330,6.6,0,0.046184648,0.025814593,0.017033301,0.012146672,0.19903031
1989,19934,49,334,6.68,0,0.05952487,0.021799909,0.021852976,0.029767586,0.2599317
1990,19938,49,338,6.76,0,0.072756946,0.022111472,0.020015385,0.03053804,0.34919712
1991,19942,49,342,6.84,0,0.079312965,0.02751854,0.02901643,0.04038851,0.34886825
1992,19946,49,346,6.92,0,0.09564486,0.04591142,0.031776235,0.04571512,0.4013535
1993,19952,49,352,7.04,0,0.09482873,0.031933397,0.022605669,0.042314973,0.44947922
1994,19956,49,356,7.12,0,0.08924678,0.020827284,0.012318107,0.046960432,0.44758397
1995,19960,49,360,7.2,0,0.07590965,0.015275342,0.021894682,0.051276356,0.34847015
1996,19966,49,366,7.32,0,0.082530804,0.008702137,0.016734658,0.049056936,0.42024767
1997,19970,49,370,7.4,0,0.094968796,0.016381472,0.013872187,0.059222773,0.47307694
1998,19975,49,375,7.5,0,0.080400094,0.011113782,0.013811011,0.015299007,0.4615518
1999,19980,49,380,7.6,0,0.06427729,0.007275685,0.009865604,0.037371285,0.3328105
2000,19984,49,384,7.68,0,0.04303454,0.0044554,0.0050533656,0.03913397,0.20285544
